order_date,order_time,product_category,qty,unit_price,store_id,store_location,customer_id,customer_age,customer_gender,loyalty_member,is_repeat_customer,customer_discovery_source,payment_method,discount_applied,total_amount,promo_applied,promo_type
2021-01-16,10:20:17,Coffee,3,7.85,STORE_2,Uptown,CUST_50604,23,Female,True,False,Walk-in,Cash,0.12,29.58,True,% off
2025-02-07,04:08:38,Pizza,3,6.51,STORE_4,Uptown,CUST_50605,18,Male,True,True,Online Ad,Cash,0.05,29.41,True,% off
2024-02-27,16:43:17,Cake,4,5.28,STORE_3,Uptown,CUST_50606,55,Male,True,True,Friend,Cash,0.29,35.92,True,None
2025-04-05,02:12:59,Cold Drinks,1,3.79,STORE_3,Uptown,CUST_50607,37,Female,False,True,Event,UPI,0.06,45.79,True,Flat discount
2022-10-26,14:20:09,Cake,1,2.73,STORE_5,Suburbs,CUST_50608,39,Other,False,True,Event,UPI,0.44,41.65,True,% off
2023-12-20,06:28:32,Coffee,4,3.58,STORE_2,Airport,CUST_50609,37,Female,False,True,Social Media,Cash,0.15,19.22,True,% off
2024-04-28,03:45:57,Cake,3,5.21,STORE_2,Downtown,CUST_50610,39,Other,False,True,Event,Card,0.23,6.93,False,BOGO
2021-04-15,21:10:19,Tea,3,5.74,STORE_9,Airport,CUST_50611,56,Female,True,True,Walk-in,Cash,0.45,10.18,False,Flat discount
2022-02-05,20:40:51,Coffee,3,4.2,STORE_9,Airport,CUST_50612,55,Other,True,False,Event,Cash,0.29,8.0,False,% off
2024-11-24,17:25:39,Pizza,1,2.63,STORE_4,Uptown,CUST_50613,33,Other,True,True,Walk-in,Wallet,0.4,18.89,True,None
2023-02-09,21:45:58,Tea,4,3.58,STORE_3,Suburbs,CUST_50614,44,Female,True,False,Walk-in,Card,0.28,5.66,False,% off
2021-06-01,01:10:18,Tea,1,3.54,STORE_5,Suburbs,CUST_50615,30,Female,True,True,Friend,UPI,0.11,36.82,True,None
2020-03-29,04:48:28,Snacks,3,5.21,STORE_6,Downtown,CUST_50616,48,Male,False,True,Event,Wallet,0.12,12.68,True,Flat discount
2023-11-02,19:19:50,Merchandise,1,2.62,STORE_3,Suburbs,CUST_50617,60,Male,True,True,Walk-in,UPI,0.45,46.31,True,None
2021-11-08,06:08:54,Cake,1,3.73,STORE_7,Suburbs,CUST_50618,23,Male,True,False,Social Media,Wallet,0.25,47.84,True,None
2023-05-13,20:18:53,Pizza,4,4.06,STORE_6,Downtown,CUST_50619,45,Other,True,True,Event,UPI,0.01,11.96,True,BOGO
2023-12-04,08:51:28,Cold Drinks,4,5.16,STORE_7,Uptown,CUST_50620,42,Male,False,True,Social Media,Cash,0.25,15.21,False,None
2023-11-08,08:43:09,Pizza,1,3.79,STORE_3,Suburbs,CUST_50621,61,Other,True,True,Friend,UPI,0.42,30.56,False,BOGO
2025-03-26,16:04:20,Tea,2,2.9,STORE_9,Airport,CUST_50622,21,Other,True,False,Social Media,Card,0.48,10.35,False,None
2020-06-11,14:44:00,Coffee,4,2.15,STORE_5,Suburbs,CUST_50623,26,Other,True,False,Event,UPI,0.2,24.94,True,BOGO
2023-05-23,23:12:17,Merchandise,2,3.04,STORE_1,Uptown,CUST_50624,50,Female,True,True,Friend,Card,0.44,10.64,False,None
2020-05-06,03:41:36,Tea,4,6.95,STORE_9,Uptown,CUST_50625,19,Other,True,True,Event,Cash,0.07,8.58,True,Flat discount
2021-10-17,01:02:30,Tea,3,4.1,STORE_9,Suburbs,CUST_50626,22,Female,True,False,Online Ad,Wallet,0.2,24.33,False,BOGO
2020-04-08,19:31:42,Cold Drinks,2,5.23,STORE_8,Suburbs,CUST_50627,39,Male,True,True,Walk-in,Card,0.17,11.47,False,None
2020-09-09,05:17:55,Merchandise,3,4.94,STORE_7,Airport,CUST_50628,21,Other,True,True,Friend,UPI,0.21,42.35,False,Flat discount
2024-02-29,04:15:04,Cold Drinks,3,3.66,STORE_5,Airport,CUST_50629,18,Female,False,False,Online Ad,Cash,0.23,43.04,False,Flat discount
2022-04-17,20:54:02,Pizza,1,7.06,STORE_8,Suburbs,CUST_50630,39,Other,False,True,Online Ad,Cash,0.4,39.75,False,BOGO
2024-11-04,01:43:44,Merchandise,3,7.63,STORE_5,Suburbs,CUST_50631,32,Other,False,False,Online Ad,Wallet,0.43,45.01,False,% off
2020-10-30,20:10:48,Merchandise,3,3.27,STORE_10,Downtown,CUST_50632,37,Male,False,False,Social Media,Wallet,0.25,21.26,False,None
2021-12-05,23:39:59,Coffee,3,6.84,STORE_5,Airport,CUST_50633,36,Female,True,False,Social Media,Cash,0.31,11.75,False,None
2022-09-20,09:20:59,Snacks,3,6.53,STORE_7,Airport,CUST_50634,35,Female,False,True,Online Ad,UPI,0.24,28.69,True,BOGO
2020-02-03,14:37:20,Pizza,1,7.03,STORE_6,Downtown,CUST_50635,31,Other,True,True,Online Ad,Wallet,0.48,7.2,False,BOGO
2023-05-06,19:00:53,Pizza,1,4.45,STORE_10,Downtown,CUST_50636,32,Female,False,True,Social Media,Wallet,0.29,36.48,False,None
2020-02-18,22:59:00,Coffee,3,6.12,STORE_6,Suburbs,CUST_50637,36,Male,False,True,Walk-in,Cash,0.29,32.3,False,Flat discount
2021-06-02,17:30:20,Merchandise,2,3.14,STORE_10,Uptown,CUST_50638,24,Female,True,False,Social Media,Cash,0.3,41.2,False,BOGO
2020-11-13,19:18:13,Coffee,4,7.81,STORE_4,Downtown,CUST_50639,63,Female,True,True,Walk-in,UPI,0.41,11.19,False,BOGO
2021-12-15,06:14:59,Coffee,2,6.34,STORE_1,Downtown,CUST_50640,55,Female,False,True,Event,UPI,0.45,29.15,False,Flat discount
2023-09-12,03:33:22,Cold Drinks,3,2.46,STORE_1,Downtown,CUST_50641,18,Female,True,True,Walk-in,Card,0.09,34.48,True,BOGO
2020-12-28,17:42:48,Pizza,1,7.27,STORE_7,Downtown,CUST_50642,42,Female,True,False,Event,UPI,0.22,14.87,False,Flat discount
2021-08-09,18:04:39,Tea,3,7.75,STORE_10,Uptown,CUST_50643,46,Other,False,True,Walk-in,Card,0.41,38.45,True,None
2024-10-14,00:53:26,Pizza,3,4.0,STORE_9,Suburbs,CUST_50644,52,Male,True,False,Event,Wallet,0.21,25.97,False,Flat discount
2022-01-01,23:13:38,Cake,1,5.23,STORE_6,Suburbs,CUST_50645,47,Female,False,False,Online Ad,UPI,0.02,7.38,True,% off
2025-03-13,09:39:20,Cake,2,7.95,STORE_9,Uptown,CUST_50646,43,Other,True,False,Online Ad,Wallet,0.37,21.56,True,Flat discount
2022-11-18,13:13:20,Coffee,4,4.71,STORE_9,Downtown,CUST_50647,27,Other,True,True,Online Ad,Wallet,0.24,38.26,False,% off
2021-01-12,04:13:56,Cake,3,5.99,STORE_8,Downtown,CUST_50648,35,Other,False,False,Online Ad,UPI,0.02,30.72,False,None
2024-01-12,04:23:26,Coffee,1,4.71,STORE_2,Airport,CUST_50649,49,Female,True,False,Walk-in,Wallet,0.44,39.91,False,% off
2024-08-14,05:22:17,Cake,4,2.45,STORE_4,Suburbs,CUST_50650,50,Female,False,True,Friend,Wallet,0.29,19.92,False,% off
2023-08-22,08:20:25,Cold Drinks,4,5.06,STORE_9,Airport,CUST_50651,36,Other,True,False,Online Ad,Card,0.47,10.49,False,Flat discount
2024-06-09,02:01:23,Cold Drinks,4,6.96,STORE_2,Suburbs,CUST_50652,56,Female,True,False,Social Media,Cash,0.24,28.78,False,Flat discount
2024-07-05,21:42:00,Merchandise,1,2.25,STORE_2,Suburbs,CUST_50653,36,Female,True,False,Walk-in,Cash,0.08,20.3,True,Flat discount
2020-04-16,10:03:43,Snacks,3,4.65,STORE_2,Suburbs,CUST_50654,62,Other,True,False,Social Media,UPI,0.13,27.01,True,Flat discount
2021-02-12,16:20:15,Coffee,1,6.93,STORE_9,Airport,CUST_50655,53,Female,True,True,Online Ad,UPI,0.47,27.83,True,BOGO
2023-07-31,22:59:53,Snacks,3,4.12,STORE_5,Airport,CUST_50656,44,Female,True,False,Walk-in,Card,0.41,37.03,True,Flat discount
2023-12-15,07:01:15,Cold Drinks,2,7.86,STORE_5,Downtown,CUST_50657,55,Other,False,True,Walk-in,Cash,0.04,48.15,False,% off
2024-04-04,11:47:55,Cold Drinks,4,4.3,STORE_10,Suburbs,CUST_50658,64,Other,False,False,Event,Wallet,0.14,47.29,True,% off
2023-03-05,06:41:46,Coffee,3,6.7,STORE_3,Uptown,CUST_50659,45,Female,False,False,Friend,Cash,0.34,29.75,False,BOGO
2024-08-17,07:43:58,Coffee,2,3.47,STORE_4,Uptown,CUST_50660,56,Male,False,True,Social Media,UPI,0.29,23.89,False,BOGO
2023-09-25,21:02:21,Tea,1,3.99,STORE_4,Suburbs,CUST_50661,37,Other,False,True,Online Ad,Card,0.34,22.61,False,Flat discount
2020-12-31,05:53:36,Pizza,4,6.33,STORE_7,Airport,CUST_50662,48,Female,False,True,Event,Wallet,0.42,22.31,True,BOGO
2021-08-04,06:45:17,Tea,3,2.34,STORE_6,Suburbs,CUST_50663,47,Female,False,False,Friend,Wallet,0.12,17.44,True,% off
2021-11-19,14:06:51,Cold Drinks,4,2.56,STORE_6,Airport,CUST_50664,60,Other,True,False,Social Media,Card,0.03,7.33,True,None
2020-10-01,05:18:31,Tea,4,3.6,STORE_1,Airport,CUST_50665,32,Male,False,False,Walk-in,Card,0.3,40.97,True,None
2023-04-19,23:51:00,Coffee,4,3.5,STORE_9,Uptown,CUST_50666,62,Female,False,True,Social Media,UPI,0.36,7.06,False,BOGO
2024-02-13,12:56:21,Cold Drinks,1,2.4,STORE_2,Suburbs,CUST_50667,27,Male,False,True,Online Ad,Wallet,0.41,33.94,False,% off
2021-05-08,03:13:19,Tea,4,7.83,STORE_6,Suburbs,CUST_50668,32,Male,False,False,Friend,Card,0.1,48.16,True,% off
2021-04-10,22:51:57,Snacks,3,3.76,STORE_4,Downtown,CUST_50669,31,Other,True,True,Event,Wallet,0.43,7.67,False,Flat discount
2021-09-28,05:19:05,Cold Drinks,1,6.34,STORE_5,Uptown,CUST_50670,61,Male,True,False,Online Ad,Cash,0.13,14.49,True,BOGO
2022-10-19,02:51:07,Snacks,2,4.36,STORE_2,Uptown,CUST_50671,28,Other,False,False,Social Media,UPI,0.48,9.76,True,None
2021-11-14,08:27:34,Cake,3,7.95,STORE_4,Uptown,CUST_50672,21,Male,False,False,Friend,Wallet,0.44,15.39,False,BOGO
2024-04-29,13:13:27,Snacks,1,2.84,STORE_1,Uptown,CUST_50673,44,Male,False,True,Walk-in,Card,0.24,10.57,False,None
2020-02-16,06:23:21,Merchandise,3,4.25,STORE_2,Uptown,CUST_50674,62,Male,True,False,Friend,UPI,0.19,45.59,True,None
2020-02-26,11:56:05,Coffee,3,4.59,STORE_7,Suburbs,CUST_50675,35,Male,False,True,Walk-in,Card,0.17,9.43,True,None
2024-03-21,08:11:01,Merchandise,2,6.3,STORE_8,Downtown,CUST_50676,58,Male,False,True,Event,UPI,0.08,5.37,True,None
2020-06-10,17:47:50,Coffee,1,4.98,STORE_3,Suburbs,CUST_50677,61,Female,True,False,Event,Wallet,0.02,7.85,False,% off
2020-12-02,19:09:10,Snacks,4,6.5,STORE_6,Downtown,CUST_50678,25,Male,True,False,Online Ad,UPI,0.39,6.45,False,Flat discount
2024-03-11,21:38:42,Cake,3,7.05,STORE_1,Downtown,CUST_50679,48,Female,False,True,Walk-in,UPI,0.3,25.82,True,Flat discount
2020-05-23,22:59:27,Merchandise,3,3.74,STORE_8,Suburbs,CUST_50680,36,Other,False,False,Event,Card,0.42,22.29,False,Flat discount
2024-04-05,22:03:14,Cold Drinks,3,6.82,STORE_4,Suburbs,CUST_50681,59,Male,False,True,Online Ad,Cash,0.25,15.64,True,% off
2023-01-31,01:24:55,Merchandise,3,4.95,STORE_10,Suburbs,CUST_50682,63,Other,True,False,Friend,Card,0.24,49.28,True,Flat discount
2024-06-03,12:12:35,Snacks,3,2.46,STORE_4,Downtown,CUST_50683,18,Female,True,False,Event,Card,0.47,28.05,True,Flat discount
2024-04-28,15:02:22,Coffee,1,3.78,STORE_2,Suburbs,CUST_50684,36,Other,False,True,Friend,Cash,0.06,30.4,False,BOGO
2021-01-16,14:41:34,Cold Drinks,3,6.82,STORE_9,Uptown,CUST_50685,31,Other,False,False,Social Media,Cash,0.19,49.54,True,BOGO
2022-03-05,04:00:36,Pizza,3,4.33,STORE_4,Airport,CUST_50686,23,Other,True,False,Social Media,Wallet,0.22,36.42,False,% off
2023-05-20,11:09:32,Merchandise,3,2.56,STORE_7,Uptown,CUST_50687,31,Male,True,True,Friend,Cash,0.47,17.59,True,None
2021-09-29,02:50:12,Merchandise,4,5.83,STORE_6,Airport,CUST_50688,53,Female,True,False,Event,UPI,0.25,11.59,True,Flat discount
2020-04-05,01:04:50,Snacks,4,7.1,STORE_2,Airport,CUST_50689,62,Other,False,True,Online Ad,Wallet,0.48,12.7,True,BOGO
2024-03-01,08:13:03,Cold Drinks,1,2.8,STORE_6,Airport,CUST_50690,56,Male,False,False,Online Ad,UPI,0.1,26.85,False,% off
2021-02-22,22:18:06,Pizza,3,5.26,STORE_7,Suburbs,CUST_50691,42,Female,True,False,Walk-in,Cash,0.25,5.47,False,None
2022-07-26,02:31:44,Tea,3,3.25,STORE_3,Downtown,CUST_50692,34,Male,False,False,Walk-in,Wallet,0.47,27.84,False,% off
2021-01-22,21:08:19,Snacks,2,4.03,STORE_4,Suburbs,CUST_50693,26,Female,True,True,Walk-in,UPI,0.46,5.71,False,% off
2020-09-11,12:22:47,Pizza,4,4.48,STORE_9,Suburbs,CUST_50694,31,Male,False,True,Event,Card,0.17,44.73,True,BOGO
2020-09-29,08:10:23,Cold Drinks,2,2.03,STORE_8,Airport,CUST_50695,61,Other,True,True,Friend,Wallet,0.27,31.35,True,% off
2023-03-30,01:19:38,Pizza,3,4.13,STORE_1,Suburbs,CUST_50696,41,Female,False,True,Online Ad,Card,0.34,11.1,False,Flat discount
2023-06-10,12:57:16,Merchandise,3,3.86,STORE_8,Suburbs,CUST_50697,47,Male,False,True,Event,UPI,0.39,7.58,False,None
2020-07-23,14:47:03,Tea,2,6.01,STORE_1,Downtown,CUST_50698,45,Other,False,True,Event,UPI,0.08,22.99,True,BOGO
2024-04-03,17:35:48,Tea,1,7.28,STORE_4,Suburbs,CUST_50699,31,Other,True,True,Social Media,Card,0.12,9.7,False,BOGO
2024-06-20,09:11:32,Coffee,1,2.63,STORE_4,Suburbs,CUST_50700,37,Female,False,False,Walk-in,Wallet,0.47,38.89,False,None
2025-02-21,18:00:11,Cold Drinks,2,4.9,STORE_7,Suburbs,CUST_50701,57,Female,True,False,Online Ad,Wallet,0.48,42.8,False,None
2022-03-21,23:40:49,Merchandise,3,3.66,STORE_10,Suburbs,CUST_50702,53,Other,False,True,Event,UPI,0.08,33.48,True,Flat discount
2023-01-19,16:34:19,Cold Drinks,2,7.93,STORE_3,Downtown,CUST_50703,60,Male,False,False,Social Media,Cash,0.36,8.95,False,% off
2024-12-27,23:35:57,Pizza,4,6.68,STORE_3,Downtown,CUST_50704,46,Other,False,False,Social Media,Wallet,0.34,12.78,True,None
2023-08-20,01:00:30,Tea,1,2.71,STORE_5,Airport,CUST_50705,33,Other,False,True,Online Ad,UPI,0.29,6.17,True,BOGO
2024-11-25,18:40:06,Coffee,2,4.21,STORE_10,Downtown,CUST_50706,30,Female,True,False,Walk-in,Card,0.34,32.65,True,BOGO
2020-04-22,01:42:49,Merchandise,1,2.67,STORE_5,Airport,CUST_50707,62,Other,True,False,Friend,Cash,0.46,21.24,True,% off
2021-12-03,16:12:22,Coffee,4,6.72,STORE_8,Downtown,CUST_50708,51,Male,True,False,Event,UPI,0.12,9.33,False,% off
2021-05-14,23:02:12,Cold Drinks,3,4.92,STORE_3,Uptown,CUST_50709,23,Other,False,True,Online Ad,UPI,0.32,20.92,False,BOGO
2021-08-02,03:19:35,Tea,3,5.88,STORE_9,Downtown,CUST_50710,32,Female,False,False,Online Ad,UPI,0.42,18.43,True,None
2021-07-30,01:46:16,Pizza,3,5.45,STORE_7,Suburbs,CUST_50711,49,Female,True,True,Social Media,UPI,0.23,43.46,False,None
2020-07-14,13:38:18,Merchandise,1,3.1,STORE_6,Downtown,CUST_50712,47,Female,True,True,Friend,Wallet,0.28,16.6,False,None
2023-10-09,11:54:46,Pizza,4,2.08,STORE_1,Airport,CUST_50713,18,Male,False,False,Social Media,Wallet,0.2,21.99,True,Flat discount
2023-12-16,05:41:01,Cake,2,7.22,STORE_2,Airport,CUST_50714,31,Female,False,True,Online Ad,Card,0.09,43.82,True,Flat discount
2023-11-08,19:23:51,Pizza,3,2.55,STORE_9,Downtown,CUST_50715,59,Other,True,True,Social Media,UPI,0.28,31.7,False,% off
2021-11-27,18:12:34,Coffee,1,6.75,STORE_9,Airport,CUST_50716,56,Male,False,False,Event,Cash,0.12,14.31,True,% off
2023-05-11,07:28:36,Coffee,3,3.15,STORE_6,Suburbs,CUST_50717,29,Other,False,True,Social Media,UPI,0.32,37.38,True,None
2024-01-02,19:35:29,Pizza,4,7.12,STORE_1,Downtown,CUST_50718,64,Other,True,True,Event,Cash,0.41,27.35,False,None
2024-02-28,00:07:08,Cold Drinks,2,5.56,STORE_6,Suburbs,CUST_50719,47,Male,True,True,Walk-in,Cash,0.21,21.12,False,BOGO
2020-04-22,09:29:12,Pizza,3,4.4,STORE_4,Downtown,CUST_50720,43,Female,False,False,Walk-in,Cash,0.12,44.2,True,Flat discount
2020-02-08,10:48:33,Pizza,4,5.95,STORE_6,Uptown,CUST_50721,53,Other,False,True,Event,Card,0.0,26.36,True,Flat discount
2020-06-25,13:19:12,Cold Drinks,1,3.64,STORE_5,Suburbs,CUST_50722,62,Male,True,True,Walk-in,Wallet,0.25,11.39,True,% off
2021-09-20,01:23:51,Coffee,4,4.51,STORE_6,Suburbs,CUST_50723,34,Female,False,True,Walk-in,Card,0.13,35.09,False,BOGO
2020-09-09,04:49:39,Snacks,1,6.94,STORE_3,Downtown,CUST_50724,54,Other,True,True,Friend,Wallet,0.16,6.16,True,Flat discount
2021-06-05,05:48:28,Cold Drinks,3,2.05,STORE_6,Downtown,CUST_50725,60,Female,False,True,Walk-in,UPI,0.43,24.38,False,% off
2023-06-26,12:32:42,Pizza,3,3.4,STORE_6,Downtown,CUST_50726,20,Male,False,False,Social Media,Wallet,0.03,38.61,False,BOGO
2024-01-29,12:35:55,Cold Drinks,4,6.45,STORE_4,Suburbs,CUST_50727,22,Female,True,False,Online Ad,Card,0.16,37.85,True,BOGO
2022-11-26,15:14:57,Merchandise,1,6.32,STORE_7,Downtown,CUST_50728,41,Other,True,False,Social Media,UPI,0.38,5.49,False,% off
2022-08-21,07:29:31,Cold Drinks,4,2.98,STORE_3,Suburbs,CUST_50729,38,Male,False,False,Friend,Cash,0.19,9.59,True,None
2021-12-26,08:53:10,Coffee,4,7.9,STORE_3,Airport,CUST_50730,56,Other,True,False,Walk-in,Cash,0.35,29.0,False,% off
2020-01-26,00:52:10,Tea,3,6.06,STORE_9,Suburbs,CUST_50731,21,Male,False,True,Walk-in,Cash,0.01,9.57,False,BOGO
2022-05-30,11:11:23,Cold Drinks,3,4.23,STORE_1,Airport,CUST_50732,34,Other,True,True,Event,Wallet,0.44,18.03,True,% off
2020-05-25,05:39:50,Cold Drinks,3,4.11,STORE_10,Uptown,CUST_50733,49,Female,False,False,Friend,UPI,0.05,21.5,True,BOGO
2024-03-11,08:28:23,Cake,4,5.14,STORE_4,Uptown,CUST_50734,52,Other,False,True,Online Ad,Cash,0.1,35.7,True,BOGO
2023-01-18,11:37:27,Cake,4,2.22,STORE_8,Airport,CUST_50735,38,Other,False,False,Social Media,UPI,0.02,32.01,False,BOGO
2023-06-20,23:38:39,Merchandise,2,6.29,STORE_6,Downtown,CUST_50736,56,Female,False,False,Walk-in,Cash,0.18,49.98,True,Flat discount
2021-04-20,10:10:35,Cold Drinks,2,2.41,STORE_2,Airport,CUST_50737,38,Male,False,False,Walk-in,Cash,0.47,36.75,True,% off
2021-08-08,06:45:55,Cold Drinks,4,5.92,STORE_5,Uptown,CUST_50738,51,Female,False,True,Friend,Cash,0.28,40.44,False,None
2020-02-15,21:57:08,Tea,2,6.81,STORE_2,Suburbs,CUST_50739,30,Other,False,True,Online Ad,Wallet,0.48,32.38,True,None
2022-11-15,09:50:57,Coffee,4,7.43,STORE_1,Suburbs,CUST_50740,38,Other,True,False,Event,UPI,0.25,35.9,False,None
2025-01-15,23:11:14,Merchandise,3,2.89,STORE_6,Airport,CUST_50741,49,Female,True,True,Walk-in,Cash,0.04,10.35,True,Flat discount
2024-07-17,18:44:58,Merchandise,1,6.47,STORE_9,Airport,CUST_50742,34,Female,True,False,Friend,Card,0.4,26.78,False,None
2020-01-13,03:17:04,Cold Drinks,3,7.9,STORE_8,Airport,CUST_50743,40,Other,False,True,Event,Wallet,0.21,25.64,True,None
2020-12-02,03:28:51,Merchandise,4,2.41,STORE_3,Airport,CUST_50744,36,Other,False,False,Event,Cash,0.04,18.44,False,BOGO
2020-09-18,09:44:37,Coffee,3,2.17,STORE_6,Uptown,CUST_50745,39,Female,True,False,Online Ad,UPI,0.45,34.5,False,Flat discount
2020-10-04,11:13:28,Coffee,4,3.27,STORE_5,Downtown,CUST_50746,18,Female,False,True,Social Media,UPI,0.13,42.53,True,Flat discount
2023-04-29,21:14:56,Snacks,4,3.23,STORE_3,Uptown,CUST_50747,44,Other,False,False,Friend,Cash,0.17,34.54,True,Flat discount
2023-08-14,23:53:37,Cake,2,3.92,STORE_10,Downtown,CUST_50748,27,Other,True,True,Online Ad,Cash,0.03,24.22,False,BOGO
2024-08-04,18:11:10,Cake,4,7.54,STORE_1,Downtown,CUST_50749,55,Female,False,True,Walk-in,Card,0.49,13.59,True,% off
2021-12-06,22:49:51,Snacks,1,6.1,STORE_8,Airport,CUST_50750,20,Male,False,True,Social Media,UPI,0.19,11.38,False,None
2022-05-17,20:58:54,Merchandise,2,2.06,STORE_5,Airport,CUST_50751,60,Female,False,True,Friend,Wallet,0.31,49.53,False,BOGO
2021-05-11,15:59:00,Cake,1,4.97,STORE_4,Airport,CUST_50752,36,Other,False,True,Walk-in,Cash,0.09,11.86,True,% off
2021-08-12,11:01:58,Cold Drinks,4,7.25,STORE_4,Uptown,CUST_50753,45,Male,True,True,Friend,Card,0.47,18.1,True,None
2021-03-05,07:23:44,Cold Drinks,3,5.21,STORE_9,Downtown,CUST_50754,44,Female,False,True,Walk-in,Cash,0.39,25.87,True,BOGO
2023-08-08,22:09:12,Merchandise,4,3.17,STORE_10,Airport,CUST_50755,24,Female,True,False,Walk-in,Card,0.2,47.91,False,% off
2023-12-13,11:13:15,Merchandise,4,7.72,STORE_3,Uptown,CUST_50756,25,Male,True,True,Event,UPI,0.12,7.31,False,% off
2020-08-19,16:23:10,Pizza,3,3.84,STORE_7,Airport,CUST_50757,62,Male,True,True,Social Media,UPI,0.05,8.57,True,% off
2020-01-04,20:54:13,Cake,3,4.1,STORE_6,Suburbs,CUST_50758,23,Male,True,False,Event,Cash,0.27,25.56,False,Flat discount
2023-07-05,07:53:46,Tea,1,4.14,STORE_7,Suburbs,CUST_50759,62,Female,True,True,Event,Cash,0.16,24.69,True,% off
2020-12-26,01:00:39,Cold Drinks,2,4.37,STORE_3,Downtown,CUST_50760,59,Female,False,False,Event,UPI,0.4,43.18,False,None
2020-12-23,20:44:00,Pizza,2,6.25,STORE_4,Suburbs,CUST_50761,33,Female,True,True,Friend,Card,0.37,15.96,False,None
2023-05-12,03:40:08,Tea,2,3.89,STORE_2,Suburbs,CUST_50762,52,Male,False,True,Social Media,Card,0.43,44.1,True,Flat discount
2024-08-27,00:25:48,Cold Drinks,1,4.79,STORE_10,Uptown,CUST_50763,32,Male,False,True,Social Media,Cash,0.15,32.14,True,Flat discount
2022-07-26,17:23:19,Tea,1,3.58,STORE_4,Suburbs,CUST_50764,47,Other,True,False,Event,Wallet,0.34,48.49,True,None
2023-10-20,14:30:55,Tea,3,5.05,STORE_10,Airport,CUST_50765,27,Other,False,False,Event,Wallet,0.16,41.74,True,BOGO
2022-05-19,10:43:27,Pizza,2,7.68,STORE_10,Uptown,CUST_50766,38,Female,False,True,Friend,Cash,0.15,30.2,True,BOGO
2021-02-22,23:10:36,Merchandise,4,3.74,STORE_3,Suburbs,CUST_50767,46,Other,False,True,Social Media,UPI,0.08,32.43,False,BOGO
2020-04-30,00:08:06,Coffee,1,6.9,STORE_1,Airport,CUST_50768,22,Male,False,True,Walk-in,UPI,0.48,37.35,True,BOGO
2020-03-15,10:16:23,Coffee,4,3.31,STORE_2,Downtown,CUST_50769,38,Other,False,False,Friend,Wallet,0.37,47.9,False,% off
2024-08-29,19:30:04,Merchandise,2,2.87,STORE_6,Uptown,CUST_50770,20,Other,False,True,Social Media,UPI,0.28,21.46,False,Flat discount
2023-01-31,16:55:56,Coffee,2,2.55,STORE_1,Downtown,CUST_50771,47,Female,False,False,Walk-in,UPI,0.04,47.5,True,% off
2021-04-08,18:42:40,Pizza,1,7.88,STORE_5,Downtown,CUST_50772,33,Female,False,True,Social Media,Wallet,0.46,21.99,True,Flat discount
2023-07-12,14:40:59,Pizza,1,5.42,STORE_2,Airport,CUST_50773,26,Female,False,True,Walk-in,Wallet,0.44,36.5,True,BOGO
2023-05-17,11:05:05,Snacks,3,5.09,STORE_3,Airport,CUST_50774,22,Male,True,True,Online Ad,Wallet,0.33,20.7,True,% off
2021-08-20,14:20:39,Cake,4,2.04,STORE_2,Suburbs,CUST_50775,21,Male,False,True,Event,Wallet,0.26,12.7,False,BOGO
2025-02-13,05:29:25,Cold Drinks,3,4.91,STORE_6,Airport,CUST_50776,31,Male,True,False,Online Ad,Cash,0.02,35.94,False,Flat discount
2022-04-10,17:50:01,Coffee,3,5.98,STORE_1,Uptown,CUST_50777,48,Female,False,True,Social Media,UPI,0.04,37.69,True,% off
2021-01-11,21:43:05,Cold Drinks,4,4.46,STORE_7,Uptown,CUST_50778,37,Other,True,False,Social Media,Cash,0.04,27.18,False,% off
2021-03-28,10:01:56,Coffee,2,2.77,STORE_9,Uptown,CUST_50779,28,Male,True,True,Friend,Cash,0.47,18.65,True,Flat discount
2021-10-22,07:34:21,Cake,4,3.61,STORE_5,Suburbs,CUST_50780,58,Female,True,False,Social Media,UPI,0.14,44.53,False,BOGO
2021-06-04,02:38:04,Merchandise,2,6.28,STORE_10,Suburbs,CUST_50781,62,Male,True,False,Walk-in,UPI,0.11,11.89,True,None
2020-11-28,05:42:04,Cold Drinks,3,4.85,STORE_9,Suburbs,CUST_50782,20,Female,True,False,Walk-in,Wallet,0.43,12.02,True,% off
2021-03-18,01:14:16,Coffee,2,4.88,STORE_3,Suburbs,CUST_50783,60,Other,False,False,Friend,Wallet,0.07,30.17,False,% off
2021-05-03,08:50:08,Snacks,2,2.23,STORE_2,Uptown,CUST_50784,23,Female,True,False,Event,UPI,0.48,25.52,False,Flat discount
2023-09-13,00:44:58,Pizza,2,5.18,STORE_5,Uptown,CUST_50785,51,Male,False,False,Social Media,Card,0.11,11.37,True,None
2020-09-04,22:41:11,Coffee,4,4.55,STORE_10,Downtown,CUST_50786,56,Female,True,True,Friend,Cash,0.5,47.16,True,BOGO
2024-12-05,12:16:37,Cake,2,7.28,STORE_6,Suburbs,CUST_50787,54,Male,False,True,Event,Card,0.35,39.26,False,BOGO
2023-10-29,08:10:18,Merchandise,4,4.29,STORE_2,Airport,CUST_50788,21,Male,True,True,Social Media,Card,0.32,7.05,True,Flat discount
2024-04-18,16:22:42,Tea,1,5.66,STORE_3,Downtown,CUST_50789,64,Male,False,False,Event,Card,0.07,27.22,False,BOGO
